,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,year,quanter
2912,002053,云南能投,0.49,63.75,,8.71,,10252.88,84.29,,03-24,2015,4
2913,600193,*ST创兴,0.15,-115.96,,9.78,,6436.49,-116.16,,03-24,2015,4
2914,600230,沧州大化,-2.07,201.41,,-38.61,,-60997.91,217.07,,03-24,2015,4
2915,300027,华谊兄弟,0.76,4.11,,13.67,,97614.37,8.86,,03-24,2015,4
2916,601992,金隅集团,0.42,-19.23,,6.24,,201745.38,-16.73,,03-24,2015,4
2917,600519,贵州茅台,12.34,-8.18,,26.23,,1550309.03,1.0,10派61.71,03-24,2015,4
2918,002839,张家港行,0.41,-8.89,4.32,9.92,4.86,67300.97,-7.93,,03-24,2015,4
2919,300081,恒信东方,0.08,0.0,,1.34,,1058.85,0.46,,03-24,2015,4
2920,600845,宝信软件,0.85,-5.68,,10.99,,31238.22,-2.9,10派2.5转10,03-24,2015,4
2921,002159,三特索道,0.31,-203.33,,4.59,,4300.71,-215.41,,03-24,2015,4
2922,600303,曙光股份,0.17,750.0,,4.47,,10341.5,914.27,,03-24,2015,4
2923,600449,宁夏建材,0.04,-92.96,,0.47,,1989.56,-92.67,10派0.2,03-24,2015,4
2924,300026,红日药业,0.6,-23.08,,20.37,,53490.35,19.66,,03-23,2015,4
2925,600095,哈高科,0.04,26.25,,2.04,,1457.72,25.9,10派0.13,03-23,2015,4
2926,000839,中信国安,0.22,85.75,,5.26,,35146.95,85.75,10派1送3转12,03-23,2015,4
2927,002393,力生制药,0.63,23.53,,3.89,,11421.45,22.97,,03-23,2015,4
2928,002559,亚威股份,0.21,-56.25,,5.57,,7356.96,-13.07,,03-23,2015,4
2929,600446,金证股份,0.31,-46.55,,23.78,,25474.94,66.12,10派0.57,03-23,2015,4
2930,601608,中信重工,0.02,-86.67,,0.8,,6196.77,-84.79,,03-23,2015,4
2931,300056,三维丝,0.21,-46.15,,11.49,,6887.32,17.43,,03-23,2015,4
2932,002408,齐翔腾达,0.25,-52.83,,4.09,,18418.71,-38.48,,03-23,2015,4
2933,002424,贵州百灵,0.29,-56.06,,16.74,,41137.46,32.5,,03-23,2015,4
2934,002151,北斗星通,0.19,46.15,,2.65,,5069.3,64.92,,03-23,2015,4
2935,600270,外运发展,1.12,63.62,,14.7,,101029.03,63.63,10派5,03-23,2015,4
2936,300368,汇金股份,0.21,-42.11,,9.3,,5336.21,17.77,,03-23,2015,4
2937,000610,西安旅游,0.05,-144.34,,1.49,,1082.49,-151.89,,03-23,2015,4
2938,603799,华友钴业,-0.47,-242.42,,-9.97,,-24600.31,-269.22,,03-23,2015,4
2939,600823,世茂股份,1.16,-27.95,,11.95,,204563.4,8.11,10派1.1转4,03-23,2015,4
2940,600095,哈高科,0.04,26.25,,2.04,,1457.72,25.9,10派0.13,03-23,2015,4
2941,000839,中信国安,0.22,85.75,,5.26,,35146.95,85.75,10派1送3转12,03-23,2015,4
2942,002393,力生制药,0.63,23.53,,3.89,,11421.45,22.97,,03-23,2015,4
2943,002559,亚威股份,0.21,-56.25,,5.57,,7356.96,-13.07,,03-23,2015,4
2944,600446,金证股份,0.31,-46.55,,23.78,,25474.94,66.12,10派0.57,03-23,2015,4
2945,300056,三维丝,0.21,-46.15,,11.49,,6887.32,17.43,,03-23,2015,4
2946,002408,齐翔腾达,0.25,-52.83,,4.09,,18418.71,-38.48,,03-23,2015,4
2947,002424,贵州百灵,0.29,-56.06,,16.74,,41137.46,32.5,,03-23,2015,4
2948,002151,北斗星通,0.19,46.15,,2.65,,5069.3,64.92,,03-23,2015,4
2949,600270,外运发展,1.12,63.62,,14.7,,101029.03,63.63,10派5,03-23,2015,4
2950,601608,中信重工,0.02,-86.67,,0.8,,6196.77,-84.79,,03-23,2015,4
2951,300368,汇金股份,0.21,-42.11,,9.3,,5336.21,17.77,,03-23,2015,4
2952,000610,西安旅游,0.05,-144.34,,1.49,,1082.49,-151.89,,03-23,2015,4
2953,603799,华友钴业,-0.47,-242.42,,-9.97,,-24600.31,-269.22,,03-23,2015,4
2954,600823,世茂股份,1.16,-27.95,,11.95,,204563.4,8.11,10派1.1转4,03-23,2015,4
2955,002726,龙大肉食,0.27,-50.0,,7.72,,11583.38,13.16,,03-23,2015,4
2956,002193,如意集团,0.11,-1200.0,,2.52,,1711.84,-1054.1,,03-23,2015,4
2957,300034,钢研高纳,0.39,12.09,,10.77,,12428.8,12.8,,03-23,2015,4
2958,600085,同仁堂,0.65,10.82,,13.33,,87517.95,14.6,10派2.3,03-22,2015,4
2959,300491,通合科技,0.71,14.52,,21.14,,4273.7,14.73,,03-22,2015,4
2960,300249,依米康,0.08,14.29,,2.16,,1465.52,31.48,,03-22,2015,4
2961,600287,江苏舜天,0.17,45.66,,6.24,,7621.42,45.68,10派0.7,03-22,2015,4
2962,300222,科大智能,0.24,-54.51,,10.07,,13668.87,77.78,,03-22,2015,4
2963,002637,赞宇科技,0.1,-70.59,,1.34,,1566.87,-71.29,,03-22,2015,4
2964,002011,盾安环境,0.1,-33.33,,2.28,,8213.07,-34.93,,03-22,2015,4
2965,600775,南京熊猫,0.16,-6.14,,4.46,,14383.67,-6.13,10派0.68,03-22,2015,4
2966,603899,晨光文具,0.93,9.42,,21.44,,42264.67,24.47,,03-22,2015,4
2967,300017,网宿科技,1.19,-22.82,,40.96,,83134.81,71.87,,03-22,2015,4
2968,002626,金达威,0.2,-70.59,,7.46,,11257.3,-42.13,,03-22,2015,4
2969,002765,蓝黛传动,0.41,-21.15,,9.37,,7404.32,-9.07,,03-22,2015,4
2970,002583,海能达,0.16,166.67,,11.88,,25318.37,485.19,,03-22,2015,4
2971,002294,信立泰,1.21,-23.9,,30.82,,126592.0,21.45,,03-22,2015,4
2972,002331,皖通科技,0.24,-7.72,,5.8,,6949.44,21.64,,03-22,2015,4
2973,600537,亿晶光电,0.4,60.0,,9.14,,23346.26,94.79,10派2转10,03-22,2015,4
2974,600576,祥源文化,0.05,-183.33,,2.75,,2760.98,-294.88,,03-22,2015,4
2975,002368,太极股份,0.49,-31.06,,9.57,,20150.03,2.96,,03-22,2015,4
2976,600598,北大荒,0.37,-17.56,,11.76,,65874.23,-17.64,10派2.95,03-22,2015,4
2977,002545,东方铁塔,0.08,-62.41,,2.15,,6046.59,12.85,,03-22,2015,4
2978,600673,东阳光科,0.04,-76.47,,2.78,,9944.98,-36.36,10派0.3,03-22,2015,4
2979,000639,西王食品,0.39,-37.1,,11.36,,14627.98,24.5,10派1.1,03-22,2015,4
2980,002534,杭锅股份,-0.39,-316.67,,-6.11,,-15493.74,-319.33,,03-22,2015,4
2981,600728,佳都科技,0.34,48.3,,13.1,,17034.46,48.36,10转16,03-22,2015,4
2982,300037,新宙邦,0.72,-7.69,,7.56,,12767.19,-3.83,,03-22,2015,4
2983,600857,宁波中百,0.19,4.35,,7.27,,4309.26,4.14,10派0.6,03-22,2015,4
2984,600290,华仪电气,0.11,-35.29,,3.0,,6012.62,-33.73,10派0.3,03-22,2015,4
2985,002383,合众思壮,0.31,46.59,,3.71,,6057.71,51.22,,03-22,2015,4
2986,000619,海螺型材,0.26,-12.93,,3.95,,9455.33,-12.92,10派1,03-22,2015,4
2987,002051,中工国际,1.36,20.35,,18.87,,105087.39,21.24,10派3,03-22,2015,4
2988,600814,杭州解百,0.32,-5.88,,11.68,,22620.75,-5.93,10派1,03-22,2015,4
2989,300101,振芯科技,0.14,-26.32,,9.9,,7827.18,51.93,,03-22,2015,4
2990,600963,岳阳林纸,-0.37,-3800.0,,-7.29,,-38997.67,-3035.16,,03-22,2015,4
2991,000903,云内动力,0.22,-5.98,,4.88,,17551.51,8.81,10派0.7,03-22,2015,4
2992,300036,超图软件,0.3,-20.0,,8.78,,5877.89,28.07,,03-22,2015,4
2993,603010,万盛股份,0.85,63.46,,15.52,,8502.17,102.16,,03-22,2015,4
2994,600889,南京化纤,1.49,8177.78,,39.45,,45750.64,8271.56,10派0.35,03-22,2015,4
2995,002473,*ST圣莱,0.03,-150.0,,1.1,,431.43,-144.87,,03-22,2015,4
2996,002184,海得控制,0.35,40.44,,9.85,,7786.04,40.45,,03-22,2015,4
2997,600663,陆家嘴,1.02,18.64,,15.66,,190002.35,18.64,10派5.08送8,03-22,2015,4
2998,002313,日海通讯,-0.09,-325.0,,-1.51,,-2894.76,-339.09,,03-22,2015,4
2999,002634,棒杰股份,0.28,0.0,,5.13,,3623.0,7.38,,03-22,2015,4
3000,300213,佳讯飞鸿,0.32,14.29,,8.89,,8292.88,19.17,,03-22,2015,4
3001,002569,步森股份,0.08,-110.96,,2.24,,1150.41,-111.21,,03-22,2015,4
3002,002092,中泰化学,0.01,-97.82,,0.09,,767.64,-97.81,,03-22,2015,4
3003,000099,中信海直,0.28,-20.03,,6.16,,16941.16,-16.27,10派0.75,03-22,2015,4
3004,000597,东北制药,-0.81,-468.18,,-15.53,,-38435.78,-541.41,,03-22,2015,4
3005,000851,高鸿股份,0.14,38.18,,3.28,,8538.8,51.38,,03-22,2015,4
3006,000534,万泽股份,0.09,-10.0,,3.54,,4642.8,-9.38,10派0.5,03-22,2015,4
3007,600085,同仁堂,0.65,10.82,,13.33,,87517.95,14.6,10派2.3,03-22,2015,4
3008,300491,通合科技,0.71,14.52,,21.14,,4273.7,14.73,,03-22,2015,4
3009,300249,依米康,0.08,14.29,,2.16,,1465.52,31.48,,03-22,2015,4
3010,600287,江苏舜天,0.17,45.66,,6.24,,7621.42,45.68,10派0.7,03-22,2015,4
3011,600109,国金证券,0.8,147.99,,17.44,,235977.62,182.1,10派0.8,03-21,2015,4
3012,002342,巨力索具,0.03,-17.65,,1.13,,2712.86,-15.86,,03-21,2015,4
3013,600660,福耀玻璃,1.1,-0.9,,18.88,,260537.96,17.37,10派7.5,03-21,2015,4
3014,002718,友邦吊顶,1.46,-28.78,,21.11,,12078.55,15.38,,03-21,2015,4
3015,002751,易尚展示,0.31,-53.73,,10.71,,3945.49,11.95,,03-21,2015,4
3016,600856,中天能源,0.57,56900.0,,15.22,,28414.88,98762.32,10转10,03-21,2015,4
3017,002135,东南网架,0.05,-44.44,,1.84,,3458.35,-46.4,,03-21,2015,4
3018,000609,中迪投资,0.08,-81.06,,1.76,,2280.2,-81.06,,03-19,2015,4
3019,600719,大连热电,0.03,-44.98,,1.49,,1064.14,9.98,10派0.1,03-19,2015,4
3020,600131,岷江水电,0.25,-19.35,,14.79,,12665.13,-18.88,10派0.5,03-19,2015,4
3021,600621,华鑫股份,0.25,-15.75,,7.22,,13038.73,-15.74,10派0.75,03-19,2015,4
3022,600248,延长化建,0.26,-40.88,,6.85,,12113.56,-38.81,10派0.5转3,03-19,2015,4
3023,002599,盛通股份,0.15,66.67,,3.25,,1951.97,71.2,,03-19,2015,4
3024,000970,中科三环,0.26,-7.14,,7.23,,27476.35,-7.2,,03-19,2015,4
3025,300059,东方财富,1.09,695.4,,66.42,,184857.12,1015.45,,03-19,2015,4
3026,600761,安徽合力,0.64,-30.43,,10.18,,39746.54,-30.15,10派2,03-19,2015,4
3027,000786,北新建材,0.63,-65.13,,11.95,,89687.62,-18.87,,03-19,2015,4
3028,600211,西藏药业,0.63,336.81,,20.58,,9163.58,336.78,10派1.9,03-19,2015,4
3029,600990,四创电子,0.84,43.25,,11.84,,11530.07,43.83,,03-19,2015,4
3030,002249,大洋电机,0.2,-48.72,,9.56,,34117.39,14.92,,03-19,2015,4
3031,600733,SST前锋,-0.15,-331.82,,-12.98,,-3029.01,-332.61,,03-19,2015,4
3032,600651,飞乐音响,0.38,339.08,,12.16,,37613.81,482.01,10派1.15,03-19,2015,4
3033,600332,白云山,1.01,9.1,,15.91,,130035.13,9.05,,03-19,2015,4
3034,000550,江铃汽车,2.57,5.33,,19.56,,222206.11,5.42,10派10.3,03-19,2015,4
3035,002404,嘉欣丝绸,0.11,-63.33,,4.67,,5842.05,-24.59,,03-19,2015,4
3036,002728,特一药业,0.41,-56.38,,10.53,,8110.53,1.14,,03-19,2015,4
3037,600228,ST昌九,-0.1,-171.43,,-35.27,,-2459.65,-170.3,,03-19,2015,4
3038,000695,滨海能源,0.02,1.32,,1.07,,342.71,1.8,,03-19,2015,4
3039,600271,航天信息,1.68,35.48,,22.04,,155468.82,35.47,,03-19,2015,4
3040,000524,岭南控股,0.15,15.38,,6.71,,3923.17,7.88,10派0.37,03-19,2015,4
3041,600812,华北制药,0.04,44.44,,1.19,,6284.83,51.01,10派0.2,03-19,2015,4
3042,600548,深高速,0.71,-29.01,,12.94,,155265.64,-29.0,10派3.4,03-19,2015,4
3043,300019,硅宝科技,0.27,-44.16,,14.54,,8929.92,11.53,,03-19,2015,4
3044,300045,华力创通,0.06,-66.67,,3.75,,3131.2,-33.41,,03-19,2015,4
3045,000776,广发证券,1.87,120.0,,21.14,,1320101.41,162.83,,03-19,2015,4
3046,300255,常山药业,0.33,-53.52,,10.86,,15629.73,16.87,,03-19,2015,4
3047,002542,中化岩土,0.22,-24.14,,12.82,,22706.02,74.29,,03-19,2015,4
3048,000708,大冶特钢,0.6,1.01,,7.97,,27039.29,0.87,,03-19,2015,4
3049,600566,济川药业,0.88,31.34,,28.57,,68657.12,32.19,10派7,03-19,2015,4
3050,600675,中华企业,-1.33,408.4,,-63.77,,-248707.27,409.07,,03-19,2015,4
3051,300184,力源信息,0.1,-22.0,,5.82,,3702.22,82.29,,03-19,2015,4
3052,600588,用友网络,0.23,-51.06,3.78,6.76,0.38,32374.53,-41.16,10派1.5,03-19,2015,4
3053,601607,上海医药,1.07,11.03,,9.98,,287698.91,11.03,10派3.3,03-19,2015,4
3054,600183,生益科技,0.38,5.56,,12.31,,54422.76,5.59,10派3,03-18,2015,4
3055,000421,南京公用,0.4,-14.74,,10.25,,22816.28,38.84,10派1,03-18,2015,4
3056,002621,三垒股份,0.25,-7.41,,4.98,,5522.3,-8.22,,03-18,2015,4
3057,000062,深圳华强,0.56,-22.83,,14.34,,37558.01,-21.35,10派1,03-18,2015,4
3058,600176,中国巨石,1.13,107.15,,22.13,,98304.71,107.16,10派3.12转12,03-18,2015,4
3059,300296,利亚德,0.48,-7.69,,21.23,,33078.91,105.05,,03-18,2015,4
3060,000718,苏宁环球,0.34,-9.12,,16.91,,90016.2,18.05,10派1,03-18,2015,4
3061,600223,鲁商置业,0.11,-47.62,,5.41,,11249.18,-45.5,,03-18,2015,4
3062,600279,重庆港九,0.17,-22.73,,2.44,,7779.8,-18.6,10派0.6转5,03-18,2015,4
3063,002255,海陆重工,0.16,-35.37,,5.02,,8480.47,33.54,,03-18,2015,4
3064,002272,川润股份,-0.16,-739.13,,-5.72,,-6786.59,-739.8,,03-18,2015,4
3065,000963,华东医药,2.53,45.4,,42.98,,109691.24,44.97,10派12.5,03-18,2015,4
3066,300393,中来股份,0.9,-21.74,,13.78,,10768.99,-8.33,,03-18,2015,4
3067,002068,黑猫股份,0.03,-85.0,,0.89,,1693.65,-82.47,,03-18,2015,4
3068,600101,明星电力,0.27,-10.0,,4.79,,8908.52,-8.62,10派0.5,03-18,2015,4
3069,600495,晋西车轴,0.08,-61.9,,3.28,,10080.95,-28.18,10派0.26,03-18,2015,4
3070,002469,三维工程,0.38,-19.15,,10.9,,12575.07,-18.65,,03-18,2015,4
3071,300215,电科院,0.04,-62.89,,1.99,,2620.53,-66.23,,03-18,2015,4
3072,000905,厦门港务,0.49,-9.26,,9.73,,25808.97,-9.97,10派0.41,03-18,2015,4
3073,000925,众合科技,0.11,175.0,,3.0,,3416.24,181.43,,03-18,2015,4
3074,601600,中国铝业,0.01,-100.83,,0.61,,20631.9,-101.27,,03-18,2015,4
3075,300365,恒华科技,0.46,-51.58,,13.75,,8066.66,33.08,,03-18,2015,4
3076,300398,飞凯材料,1.01,-27.34,,15.33,,10521.34,16.8,,03-18,2015,4
3077,000736,中交地产,0.1,-60.0,,1.68,,2842.4,-62.43,10派0.2,03-18,2015,4
3078,600717,天津港,0.73,5.8,,8.73,,122538.74,6.38,10派2.2,03-18,2015,4
3079,600705,中航资本,0.61,22.0,,15.2,,231227.04,27.72,10派1.65转10,03-18,2015,4
3080,600738,兰州民百,0.23,-18.79,,7.42,,8448.49,-18.7,,03-18,2015,4
3081,600378,天科股份,0.15,-42.31,,5.96,,4321.31,-43.59,10派0.5,03-18,2015,4
3082,300149,量子高科,0.14,7.69,,8.52,,5946.95,46.13,,03-18,2015,4
3083,300472,新元科技,0.43,-37.68,,8.91,,2522.82,-26.95,,03-18,2015,4
3084,300488,恒锋工具,1.21,-11.1,,14.62,,6801.9,-0.02,,03-18,2015,4
3085,600246,万通地产,-0.5,-1456.06,,-18.98,,-61222.03,-1457.78,,03-18,2015,4
3086,002243,通产丽星,0.02,-120.98,,0.53,,763.54,-121.0,,03-18,2015,4
3087,000968,蓝焰控股,-3.05,57.4,,-152.92,,-156599.12,57.4,,03-18,2015,4
3088,600426,华鲁恒升,0.95,12.44,,12.98,,90464.94,12.46,10派1送3,03-18,2015,4
3089,000862,银星能源,-0.22,-640.0,,-7.17,,-11703.16,-704.47,,03-18,2015,4
3090,002232,启明信息,0.01,-59.04,,0.31,,312.98,-59.29,,03-18,2015,4
3091,002570,*ST因美,0.1,42.86,,2.87,,10364.04,50.45,,03-18,2015,4
3092,600732,ST新梅,-0.25,212.5,,-26.88,,-11240.92,225.69,,03-18,2015,4
3093,600765,中航重机,-0.39,-295.0,,-8.88,,-30008.27,-291.77,10派0.4,03-18,2015,4
3094,600860,京城股份,-0.49,-1080.0,,-25.46,,-20781.74,-1070.37,,03-18,2015,4
3095,600876,洛阳玻璃,0.28,776.56,,18.3,,14448.3,802.75,,03-18,2015,4
3096,600976,健民集团,0.56,-26.32,,8.76,,8550.02,-26.27,10派2,03-18,2015,4
3097,000553,沙隆达A,0.24,-71.16,,6.9,,14184.05,-71.16,10派0.25,03-18,2015,4
3098,600746,江苏索普,-0.07,-293.86,,-4.75,,-2030.51,-294.0,,03-18,2015,4
3099,300104,乐视网,0.31,-29.55,,16.17,,57302.72,57.41,,03-18,2015,4
3100,300120,经纬电材,0.03,35.83,,1.12,,669.24,35.2,,03-18,2015,4
3101,000732,泰禾集团,1.23,60.14,,20.63,,132515.56,69.08,10派1,03-18,2015,4
3102,000760,斯太尔,-0.25,-1350.0,,-12.52,,-19338.12,-2063.87,,03-18,2015,4
3103,002295,精艺股份,0.03,-110.17,,0.66,,636.61,-111.37,,03-18,2015,4
3104,002316,亚联发展,0.06,17.8,,2.7,,2313.97,21.69,,03-17,2015,4
3105,600538,国发股份,0.01,-107.69,,0.6,,405.31,-108.24,,03-17,2015,4
3106,300458,全志科技,0.89,-3.26,,9.88,,12797.54,15.99,,03-17,2015,4
3107,600050,中国联通,0.16,-12.78,,4.41,,347159.09,-12.81,10派0.572,03-17,2015,4
3108,002148,北纬科技,-0.07,-216.67,,-0.93,,-1909.82,-225.13,,03-17,2015,4
3109,000068,华控赛格,0.01,-105.79,,1.23,,700.55,-106.47,,03-17,2015,4
3110,300225,金力泰,0.15,-56.25,,8.48,,6924.02,-21.11,,03-17,2015,4
3111,600688,上海石化,0.3,-556.06,1.84,17.83,0.48,324584.9,-553.06,10派1,03-17,2015,4
3112,300025,华星创业,0.51,21.43,,13.77,,10849.39,21.9,,03-17,2015,4
3113,002644,佛慈制药,0.09,-53.38,,4.05,,4294.76,23.94,10派0.09,03-17,2015,4
3114,603268,松发股份,0.45,-39.19,,7.9,,3688.65,-24.23,,03-17,2015,4
3115,002188,*ST巴士,0.06,-146.15,,2.43,,1086.73,-154.55,,03-17,2015,4
3116,300422,博世科,0.35,-47.76,,13.11,,4299.2,37.52,,03-17,2015,4
3117,600583,海油工程,0.77,-20.62,,15.94,,340994.56,-20.08,10派2.5,03-17,2015,4
3118,002568,百润股份,0.56,55.56,,46.22,,50019.77,777.47,,03-17,2015,4
3119,002653,海思科,0.35,-16.67,,17.3,,37215.79,-17.4,,03-16,2015,4
3120,002117,东港股份,0.59,28.26,,16.19,,21622.3,28.07,10派3,03-16,2015,4
3121,300216,千山药机,0.17,-76.71,,6.17,,5976.7,-55.57,,03-16,2015,4
3122,000737,*ST南风,-0.4,-784.84,,-85.41,,-22062.32,-785.32,,03-16,2015,4
3123,300080,易成新能,0.01,-86.07,,0.2,,640.12,-86.04,,03-16,2015,4
3124,300403,地尔汉宇,1.1,-11.17,,12.1,,14780.51,12.65,,03-16,2015,4
3125,300176,鸿特科技,0.36,139.72,,6.57,,3826.51,139.7,,03-16,2015,4
3126,601318,中国平安,2.98,-39.55,18.28,17.12,7.46,5420300.0,37.99,10派3.5,03-16,2015,4
3127,300143,星普医科,0.07,-103.52,,3.39,,1057.66,-103.61,,03-16,2015,4
3128,002141,贤丰控股,0.04,208.13,,2.26,,688.46,206.77,,03-16,2015,4
3129,600687,刚泰控股,0.32,-37.11,,19.61,,34755.15,38.37,10派0.3,03-16,2015,4
3130,002649,博彦科技,1.09,5.83,,11.13,,18092.14,6.14,,03-16,2015,4
3131,300428,四通新材,0.82,-14.58,,11.71,,6212.66,6.56,,03-16,2015,4
3132,002252,上海莱士,0.52,15.56,,14.88,,144241.43,182.35,,03-16,2015,4
3133,603718,海利生物,0.38,-20.83,,12.8,,9540.26,-5.75,,03-16,2015,4
3134,300072,三聚环保,1.19,50.63,,29.28,,82056.48,104.13,,03-16,2015,4
3135,002166,莱茵生物,0.17,-46.88,,12.56,,7529.92,80.96,10派0.5,03-16,2015,4
3136,002653,海思科,0.35,-16.67,,17.3,,37215.79,-17.4,,03-16,2015,4
3137,600787,中储股份,0.36,21.94,,10.34,,66625.67,21.94,10派0.32,03-16,2015,4
3138,600200,江苏吴中,0.08,18.46,,4.31,,4911.3,20.23,10派0.23,03-16,2015,4
3139,002707,众信旅游,0.47,-75.01,,14.87,,18670.47,71.69,,03-16,2015,4
3140,300087,荃银高科,0.07,111.82,,3.78,,2213.64,323.29,,03-15,2015,4
3141,300383,光环新网,0.21,-76.14,,15.51,,11358.84,19.34,,03-15,2015,4
3142,300172,中电环保,0.3,-38.78,,10.39,,10089.08,20.97,,03-15,2015,4
3143,600273,嘉化能源,0.51,-10.53,,21.35,,67236.66,16.11,10派1.55,03-15,2015,4
3144,600096,云天化,0.09,-103.92,,1.81,,10119.15,-103.92,,03-15,2015,4
3145,600206,有研新材,0.04,-42.86,,1.05,,3033.9,-49.63,,03-15,2015,4
3146,002020,京新药业,0.58,46.1,,11.34,,16604.44,55.07,10派1.5转10,03-15,2015,4
3147,002180,纳思达,0.52,-11.86,,23.75,,28126.08,39.05,10转7.5,03-15,2015,4
3148,002196,方正电机,0.33,371.43,,6.23,,5903.73,479.55,10派1,03-15,2015,4
3149,000519,中兵红箭,0.24,-55.44,,6.05,,24855.01,-37.35,,03-15,2015,4
3150,002330,得利斯,0.05,-35.71,,1.73,,2260.82,-35.76,,03-15,2015,4
3151,002169,智光电气,0.35,125.53,,12.37,,10801.68,158.74,10派1,03-15,2015,4
3152,000936,华西股份,0.11,37.5,3.11,3.53,,8580.33,52.38,10派0.3,03-15,2015,4
3153,002356,赫美集团,0.34,-32.0,,7.02,,10559.15,142.37,10派0.7,03-15,2015,4
3154,300408,三环集团,1.02,-39.29,,22.11,,87364.06,34.77,,03-15,2015,4
3155,002436,兴森科技,0.29,-48.21,,6.86,,14020.97,11.52,10派0.5,03-15,2015,4
3156,002329,皇氏集团,0.23,-33.45,,9.77,,18461.73,144.63,,03-15,2015,4
3157,000049,德赛电池,1.12,-1.85,,27.75,,23022.34,-1.84,10派1.5,03-15,2015,4
3158,601137,博威合金,0.33,3.13,,3.5,,7050.23,1.67,,03-15,2015,4
3159,000973,佛塑科技,0.09,12.5,,4.1,,8270.18,3.19,10派0.5,03-15,2015,4
3160,600486,扬农化工,1.47,-16.64,,15.52,,45508.57,0.09,10派4.5,03-15,2015,4
3161,300375,鹏翎股份,0.69,-51.75,,12.57,,12475.45,-0.53,,03-15,2015,4
3162,300068,南都电源,0.34,88.89,,6.93,,20330.29,92.52,,03-15,2015,4
3163,300073,当升科技,0.08,-148.94,,1.33,,1328.16,-151.9,,03-15,2015,4
3164,002633,申科股份,0.14,-156.0,,3.97,,2086.54,-154.91,,03-15,2015,4
3165,600433,冠豪高新,0.03,-73.45,,1.59,,3676.15,-70.81,10派0.1,03-15,2015,4
3166,002033,丽江旅游,0.47,-28.81,,9.96,,19725.03,8.94,10派1,03-15,2015,4
3167,600828,茂业商业,0.13,-60.37,,6.08,,7677.19,-60.46,10派1,03-15,2015,4
3168,300244,迪安诊断,0.65,6.56,,21.31,,17479.47,40.3,,03-15,2015,4
3169,603026,石大胜华,0.24,-14.29,,3.71,,4411.84,3.73,,03-15,2015,4
3170,600120,浙江东方,1.16,-4.92,,12.69,,58886.5,-4.52,10派1.2,03-15,2015,4
3171,002230,科大讯飞,0.34,-27.66,,9.17,,42529.45,12.09,10派1,03-15,2015,4
3172,000416,民生控股,0.04,-75.74,,2.35,,2133.71,-75.73,10派0.5,03-15,2015,4
3173,603798,康普顿,1.11,24.72,4.5,28.17,1.49,8346.76,25.09,,03-15,2015,4
3174,002091,江苏国泰,0.67,17.54,,14.73,,24002.45,17.42,10派5送5,03-15,2015,4
3175,600577,精达股份,0.07,-58.82,,4.64,,12984.69,-3.73,10派0.6,03-15,2015,4
3176,002284,亚太股份,0.19,-68.33,,5.62,,14190.63,-19.17,,03-15,2015,4
3177,300421,力星股份,0.5,-19.08,,10.36,,5416.26,3.4,,03-15,2015,4
3178,601799,星宇股份,1.22,7.63,,14.39,,29348.46,7.62,,03-15,2015,4
3179,300474,景嘉微,0.89,8.54,3.94,25.45,0.52,8895.48,8.24,,03-14,2015,4
3180,000002,万科A,1.64,14.69,9.08,19.14,,1811940.62,15.08,10派7.2,03-14,2015,4
3181,300474,景嘉微,0.89,8.54,3.94,25.45,0.52,8895.48,8.24,,03-14,2015,4
3182,603030,全筑股份,0.55,-12.01,,11.35,,8253.25,10.03,,03-14,2015,4
3183,000813,德展健康,0.01,-71.3,,0.58,,615.96,-71.36,,03-14,2015,4
3184,600506,香梨股份,0.02,-115.77,,0.87,,237.57,-115.75,,03-12,2015,4
3185,002003,伟星股份,0.61,-12.86,,13.76,,24758.18,4.91,,03-12,2015,4
3186,000576,广东甘化,0.4,1900.0,,15.88,,17732.07,1628.35,,03-12,2015,4
3187,300116,坚瑞沃能,0.07,98.04,,3.75,,3536.7,313.54,,03-12,2015,4
3188,600099,林海股份,0.01,-19.4,,0.5,,236.03,-19.42,,03-12,2015,4
3189,600382,广东明珠,0.46,-81.38,,6.12,,15717.26,-81.38,10派0.5,03-12,2015,4
3190,600323,瀚蓝环境,0.53,8.16,,9.81,,40290.18,30.51,10派1,03-12,2015,4
3191,600986,科达股份,0.23,43.75,,6.49,,11714.85,118.79,,03-12,2015,4
3192,000679,大连友谊,-0.52,-431.31,,-13.68,,-18704.93,-431.31,,03-12,2015,4
3193,600502,安徽水利,0.48,4.35,,11.69,,25588.41,10.95,,03-12,2015,4
3194,600356,恒丰纸业,0.31,-3.13,,4.83,,8796.81,10.55,10派0.9,03-12,2015,4
3195,300360,炬华科技,0.99,10.0,,24.58,,23613.3,10.4,,03-12,2015,4
3196,600647,同达创业,0.49,-2123.55,,26.41,,6813.76,-2125.0,,03-12,2015,4
3197,300322,硕贝德,-0.26,-208.33,,-19.9,,-10370.57,-290.17,,03-12,2015,4
3198,000595,宝塔实业,-0.39,-587.5,,-26.42,,-13723.98,-766.65,,03-12,2015,4
3199,600826,兰生股份,1.22,-3.19,,12.12,,51092.7,-3.22,10派3.8,03-12,2015,4
3200,600169,太原重工,0.01,-31.58,,0.41,,2211.2,-31.19,,03-12,2015,4
3201,600118,中国卫星,0.32,6.67,,8.64,,38349.77,7.62,10派1,03-12,2015,4
